minute,participantId,totalGold,level,xp,minionsKilled,jungleMinionsKilled,gameId,queue,teamId,win,champion_name,role,lane,summonerName
4,1,993,3,1085,11,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
5,1,1242,4,1506,18,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
6,1,1575,5,2352,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
7,1,1746,6,2683,31,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
8,1,1917,6,2924,34,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
9,1,2371,7,3643,44,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
10,1,2542,7,3974,47,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
11,1,2721,8,4427,51,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
12,1,2991,8,4760,56,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
13,1,3587,9,5331,65,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
14,1,3882,9,5695,71,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
15,1,4095,9,5996,76,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
16,1,4394,10,6631,83,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
17,1,4544,10,6690,85,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
18,1,4666,10,6690,85,0,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
19,1,5110,11,7684,93,4,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
20,1,5410,11,7849,98,4,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
21,1,5533,11,7849,98,4,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
22,1,5851,12,8634,110,4,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
23,1,6222,12,9289,115,4,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
24,1,6850,12,9709,116,4,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
25,1,7654,13,10706,118,7,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
26,1,7785,13,10720,118,7,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
27,1,7907,13,10833,118,7,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
28,1,8119,13,11016,119,7,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
29,1,8418,13,11223,119,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
30,1,8753,13,11333,121,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
31,1,9021,14,11636,125,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
32,1,9144,14,11775,125,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
33,1,9266,14,11775,125,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
34,1,9438,14,11775,125,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
35,1,9709,14,12623,131,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
36,1,9831,14,12623,131,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
37,1,10229,15,13730,133,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
38,1,10650,15,14349,142,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
39,1,11071,16,14955,151,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
40,1,11194,16,14999,151,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
41,1,11316,16,15009,151,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
42,1,11629,16,16022,152,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
43,1,12165,17,17648,157,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
44,1,12509,17,18357,157,11,3770216803,5v5 Ranked Flex games,Blue,False,Gnar,SOLO,TOP,CloudedK
0,9,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
1,9,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
2,9,620,2,320,0,4,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
3,9,964,3,710,0,13,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
4,9,1240,3,995,0,20,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
5,9,1529,4,1247,0,24,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
6,9,1841,4,1615,0,32,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
7,9,1964,4,1615,0,32,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
8,9,2506,5,1979,0,36,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
9,9,3014,6,2419,0,40,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
10,9,3363,6,2882,0,49,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
11,9,3579,6,3047,0,52,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
12,9,3801,7,3313,0,56,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
13,9,4564,7,3961,1,56,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
14,9,5778,8,4601,4,56,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
15,9,6200,9,5326,4,68,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
16,9,6453,9,5571,5,72,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
17,9,6994,9,6035,6,72,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
18,9,7369,10,6365,6,72,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
19,9,7696,10,6789,8,76,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
20,9,8240,10,7250,14,76,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
21,9,9010,11,7679,16,80,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
22,9,9359,11,8155,16,88,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
23,9,10025,12,8691,16,88,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
24,9,10177,12,8985,17,88,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
25,9,10620,12,9199,17,88,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
26,9,10898,12,9598,18,92,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
27,9,11140,12,9936,18,96,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
28,9,11473,13,10311,21,100,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
29,9,12036,13,10892,22,104,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
30,9,12159,13,11064,22,104,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
31,9,12395,14,11485,24,108,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
32,9,13648,14,12173,25,108,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
33,9,14067,14,12666,25,108,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
34,9,14528,15,13677,26,112,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
35,9,15066,16,15006,26,120,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
36,9,16202,16,16404,35,120,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
37,9,16644,17,16724,35,120,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
38,9,16920,17,17127,37,124,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
39,9,17043,17,17127,37,124,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
40,9,17225,17,17239,39,124,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
41,9,17742,18,18556,39,128,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
42,9,18192,18,19532,39,128,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
43,9,18364,18,19532,39,128,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
44,9,18627,18,19900,39,128,3770216803,5v5 Ranked Flex games,Red,True,Jax,NONE,JUNGLE,AerialBlast
0,5,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
1,5,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
2,5,543,1,113,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
3,5,777,2,465,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
4,5,912,2,503,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
5,5,1167,2,653,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
6,5,1302,4,1244,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
7,5,1436,4,1640,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
8,5,1780,5,1894,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
9,5,1915,5,2015,1,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
10,5,2137,6,2525,3,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
11,5,2976,7,3569,5,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
12,5,3127,7,3718,6,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
13,5,3447,8,4170,6,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
14,5,3767,8,4397,6,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
15,5,4223,8,4686,7,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
16,5,4703,9,5308,8,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
17,5,4938,9,5522,9,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
18,5,5092,9,5654,10,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
19,5,5281,10,6141,13,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
20,5,5422,10,6228,13,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
21,5,5572,10,6415,14,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
22,5,5713,10,6479,14,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
23,5,5903,10,7049,14,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
24,5,6118,11,7511,14,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
25,5,6303,11,7731,16,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
26,5,6563,11,7812,19,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
27,5,6703,11,7888,19,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
28,5,7188,12,9141,21,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
29,5,7468,12,9485,22,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
30,5,8280,13,10421,22,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
31,5,8450,13,10451,23,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
32,5,8590,13,10451,23,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
33,5,8761,13,10643,24,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
34,5,9036,13,10993,25,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
35,5,9226,13,11087,25,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
36,5,9707,14,12501,27,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
37,5,9997,14,12781,27,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
38,5,10137,15,13130,27,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
39,5,10288,15,13376,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
40,5,10428,15,13385,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
41,5,10569,15,13394,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
42,5,10709,15,13394,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
43,5,10849,15,13497,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
44,5,11302,16,14898,28,0,3770216803,5v5 Ranked Flex games,Blue,False,Lulu,DUO_SUPPORT,BOTTOM,Nakahara Chuuya
0,6,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
1,6,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
2,6,583,1,240,3,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
3,6,775,3,904,7,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
4,6,961,4,1267,10,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
5,6,1231,5,1811,16,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
6,6,1466,6,2595,23,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
7,6,1630,6,2866,25,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
8,6,1920,7,3589,36,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
9,6,2218,8,4224,46,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
10,6,2731,9,5211,51,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
11,6,3004,9,5381,51,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
12,6,3196,9,5771,56,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
13,6,3468,9,6028,56,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
14,6,4286,10,6588,58,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
15,6,4458,10,6791,58,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
16,6,4794,10,7244,67,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
17,6,5439,11,7602,71,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
18,6,5708,11,8045,72,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
19,6,6049,12,8692,72,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
20,6,6568,12,9146,75,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
21,6,6868,12,9364,77,0,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
22,6,7105,12,9700,78,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
23,6,7255,12,9838,78,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
24,6,7677,13,10166,78,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
25,6,7882,13,10351,78,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
26,6,8035,13,10470,78,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
27,6,8157,13,10698,78,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
28,6,8328,13,10824,81,4,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
29,6,8579,13,11240,83,8,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
30,6,8765,14,11476,87,8,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
31,6,8888,14,11634,87,8,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
32,6,10137,14,12313,94,8,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
33,6,10946,14,12806,94,8,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
34,6,11793,15,14218,94,8,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
35,6,12141,15,14573,94,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
36,6,13078,16,15158,101,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
37,6,13250,16,15418,101,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
38,6,13386,16,15516,102,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
39,6,13509,16,15516,102,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
40,6,13631,16,15594,102,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
41,6,14973,17,16973,102,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
42,6,15379,17,17554,107,16,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
43,6,15777,17,17910,107,24,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
44,6,15999,17,18285,107,24,3770216803,5v5 Ranked Flex games,Red,True,Lux,SOLO,MIDDLE,koreazian
0,3,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
1,3,500,1,0,0,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
2,3,576,1,211,3,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
3,3,775,3,756,7,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
4,3,1045,4,1295,17,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
5,3,1378,5,1959,26,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
6,3,1578,5,2395,30,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
7,3,1840,6,3089,38,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
8,3,2039,7,3359,43,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
9,3,2260,7,3690,48,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
10,3,2454,7,3843,49,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
11,3,3308,8,4300,54,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
12,3,4070,9,5248,61,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
13,3,4848,9,5753,64,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
14,3,5055,10,6297,69,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
15,3,5177,10,6313,69,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
16,3,5661,10,7097,83,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
17,3,5950,11,7760,89,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
18,3,6086,11,8129,90,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
19,3,6209,11,8129,90,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
20,3,6443,11,8398,97,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
21,3,6636,12,8778,101,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
22,3,6862,12,8963,103,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
23,3,7709,12,9445,106,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
24,3,8460,12,9841,108,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
25,3,9590,13,10439,108,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
26,3,9722,13,10474,109,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
27,3,9845,13,10684,109,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
28,3,10018,13,11041,111,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
29,3,10218,13,11161,113,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
30,3,11326,14,11994,114,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
31,3,11492,14,12081,116,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
32,3,11747,14,12270,119,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
33,3,11869,14,12270,119,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
34,3,12116,14,12533,119,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
35,3,12310,14,12628,120,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
36,3,12432,14,12628,120,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
37,3,13404,15,13353,120,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
38,3,13527,15,13456,120,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
39,3,13649,15,13456,120,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
40,3,13801,15,13477,121,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
41,3,13924,15,13487,121,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
42,3,14646,15,13890,121,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
43,3,14798,15,14182,121,0,3770216803,5v5 Ranked Flex games,Blue,False,Pyke,SOLO,MIDDLE,wykann
